locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/gdansk/orunia-gorna/,
Gdańsk Orunia Górna,ul. Starogardzka,1,34,469000,13876,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-starogardzka-1-pokoj-n2v0m6,https://s2.adresowa.pl/oi/78/42/3a856e_5fec_cover-1-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-starogardzka.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Aniołki,,2,42,778668,18700,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-aniolki-2-pokojowe-41-m2-z3q9v3,https://s2.adresowa.pl/oi/34/62/3a5d84_a095_cover-2-pokojowe-mieszkanie-gdansk-aniolki.jpg
Gdańsk Śródmieście,ul. Stefanii Sempołowskiej,2,38,449999,11968,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-stefanii-sempolowskiej-2-pokojowe-l3p2b0,https://s2.adresowa.pl/oi/39/1b/3a54c6_85f9_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-stefanii-sempolowskiej.jpg
Gdańsk Jasień,ul. Lawendowe Wzgórze,1,30,520000,17333,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-1-pokoj-c3z6j5,https://s2.adresowa.pl/oi/50/42/3a8348_338d_cover-1-pokojowe-mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze.jpg
Gdańsk Suchanino,ul. Karola Kurpińskiego,4,63,790000,12600,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-karola-kurpinskiego-4-pokojowe-r2r7w3,https://s2.adresowa.pl/oi/24/4f/3a8350_d10c_cover-4-pokojowe-mieszkanie-gdansk-suchanino-ul-karola-kurpinskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Śródmieście,ul. Stępkarska,2,38,888000,23436,Bez pośredników,ponad miesiąc temu,2,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-stepkarska-2-pokojowe-m8n2o2,https://s2.adresowa.pl/oi/16/6c/3a8288_3c2b_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-stepkarska.jpg
Gdańsk Stogi,ul. Szpaki,1,29,389000,13601,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-szpaki-1-pokoj-w3y0r1,https://s2.adresowa.pl/oi/61/2f/3a54a0_9887_cover-1-pokojowe-mieszkanie-gdansk-stogi-ul-szpaki.jpg
Gdańsk Brzeźno,ul. Dworska,1,26,415000,15962,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-dworska-1-pokoj-q4o3k3,https://s2.adresowa.pl/oi/53/46/3a549c_8ee5_cover-1-pokojowe-mieszkanie-gdansk-brzezno-ul-dworska.jpg
Gdańsk Śródmieście,ul. Ogarna,2,49,921000,18990,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-ogarna-2-pokojowe-h6w1l5,https://s2.adresowa.pl/oi/75/76/3a7e72_5f95_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-ogarna.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Nowy Port,ul. Wyzwolenia,2,46,559000,12232,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-wyzwolenia-2-pokojowe-r9c3n8,https://s2.adresowa.pl/oi/22/60/3a7af6_8962_cover-2-pokojowe-mieszkanie-gdansk-nowy-port-ul-wyzwolenia.jpg
Gdańsk Łostowice,,2,40,630000,15750,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-2-pokojowe-40-m2-r2e8t7,https://s2.adresowa.pl/oi/40/74/3a766e_af64_cover-2-pokojowe-mieszkanie-gdansk-lostowice.jpg
Gdańsk Długie Ogrody,ul. Długie Ogrody,1,31,669000,21581,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-dlugie-ogrody-ul-dlugie-ogrody-1-pokoj-a3t0c4,https://s2.adresowa.pl/oi/18/63/3a5498_345f_cover-1-pokojowe-mieszkanie-gdansk-dlugie-ogrody-ul-dlugie-ogrody.jpg
Gdańsk Orunia,ul. Diamentowa,2,36,435000,12083,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-diamentowa-2-pokojowe-x2t0q6,https://s2.adresowa.pl/oi/66/34/3a5494_3549_cover-2-pokojowe-mieszkanie-gdansk-orunia-ul-diamentowa.jpg
Gdańsk Nowy Port,,4,63,725000,11508,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-4-pokojowe-63-m2-u9h7r8,https://s2.adresowa.pl/oi/34/28/3a75a6_2f3b_cover-4-pokojowe-mieszkanie-gdansk-nowy-port.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Żabianka,ul. Szyprów,2,42,699000,16643,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-szyprow-2-pokojowe-a2m6n3,https://s2.adresowa.pl/oi/44/35/3a7510_27a3_cover-2-pokojowe-mieszkanie-gdansk-zabianka-ul-szyprow.jpg
Gdańsk Żabianka,ul. Sztormowa,4,64,1100000,17188,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-sztormowa-4-pokojowe-d0g5j8,https://s2.adresowa.pl/oi/3e/61/3a6d98_2d5b_cover-4-pokojowe-mieszkanie-gdansk-zabianka-ul-sztormowa.jpg
Gdańsk Orunia,ul. Rubinowa,2,42,479000,11405,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-rubinowa-2-pokojowe-x7n7a5,https://s2.adresowa.pl/oi/34/4c/3a5492_f646_cover-2-pokojowe-mieszkanie-gdansk-orunia-ul-rubinowa.jpg
Gdańsk Chełm,ul. Wawelska,1,34,489000,14382,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-wawelska-1-pokoj-j1p2v8,https://s2.adresowa.pl/oi/4f/68/3a5486_6ad4_cover-1-pokojowe-mieszkanie-gdansk-chelm-ul-wawelska.jpg
Gdańsk Morena,ul. Franciszka Zabłockiego,2,42,599000,14127,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-franciszka-zablockiego-2-pokojowe-z7j6u0,https://s2.adresowa.pl/oi/77/6f/3a6d70_9964_cover-2-pokojowe-mieszkanie-gdansk-morena-ul-franciszka-zablockiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Osowa,ul. Marsa,3,63,789000,12524,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-marsa-3-pokojowe-m3r4r6,https://s2.adresowa.pl/oi/4d/39/3a6d3c_850d_cover-3-pokojowe-mieszkanie-gdansk-osowa-ul-marsa.jpg
Gdańsk Piecki,ul. Myśliwska,2,54,740000,13832,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-mysliwska-2-pokojowe-l3t0z3,https://s2.adresowa.pl/oi/5e/1b/3a6cc8_6046_cover-2-pokojowe-mieszkanie-gdansk-piecki-ul-mysliwska.jpg
Gdańsk Letnica,ul. Starowiejska,1,30,539000,17967,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-1-pokoj-s9j6s1,https://s2.adresowa.pl/oi/40/64/3a548c_4d4e_cover-1-pokojowe-mieszkanie-gdansk-letnica-ul-starowiejska.jpg
Gdańsk Nowy Port,ul. Oliwska,2,34,450000,13235,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-oliwska-2-pokojowe-p1t4a5,https://s2.adresowa.pl/oi/77/10/3a5484_6f4b_cover-2-pokojowe-mieszkanie-gdansk-nowy-port-ul-oliwska.jpg
Gdańsk Stogi,ul. Skiby,3,52,599000,11519,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-skiby-3-pokojowe-p4y9y9,https://s2.adresowa.pl/oi/1f/3a/3a69b2_c89e_cover-3-pokojowe-mieszkanie-gdansk-stogi-ul-skiby.jpg
Gdańsk Ujeścisko,ul. Cedrowa,3,50,678000,13623,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-cedrowa-3-pokojowe-y8i1w7,https://s2.adresowa.pl/oi/20/20/3a65a8_6e0e_cover-3-pokojowe-mieszkanie-gdansk-ujescisko-ul-cedrowa.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Jasień,ul. Lawendowe Wzgórze,3,56,830000,14915,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-3-pokojowe-u5t9k3,https://s2.adresowa.pl/oi/1a/62/3a5f8e_9f24_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze.jpg
Gdańsk Kowale,ul. Heliosa,1,27,399000,14778,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-gdansk-kowale-ul-heliosa-1-pokoj-p4m9s1,https://s2.adresowa.pl/oi/61/50/3a5480_b872_cover-1-pokojowe-mieszkanie-gdansk-kowale-ul-heliosa.jpg
Gdańsk Stogi,ul. Zimna,1,26,389000,14740,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-zimna-1-pokoj-l3g8p2,https://s2.adresowa.pl/oi/65/22/3a547c_c934_cover-1-pokojowe-mieszkanie-gdansk-stogi-ul-zimna.jpg
Gdańsk Śródmieście,ul. Mostek,1,27,459900,17033,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-mostek-1-pokoj-f9r0w5,https://s2.adresowa.pl/oi/6a/29/3a5db0_9a32_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-mostek.jpg
Gdańsk Jasień,ul. Aleksandry Gabrysiak,3,42,635000,15119,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-aleksandry-gabrysiak-3-pokojowe-w0q5d6,https://s2.adresowa.pl/oi/14/7a/3a5a7a_546f_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-aleksandry-gabrysiak.jpg
Gdańsk Chełm,ul. Rogalińska,3,80,1100000,13750,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-rogalinska-3-pokojowe-z9m9u5,https://s2.adresowa.pl/oi/39/6e/3a5a26_b331_cover-3-pokojowe-mieszkanie-gdansk-chelm-ul-rogalinska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Orunia,ul. Niepołomicka,1,28,415000,14821,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-niepolomicka-1-pokoj-c7w0y4,https://s2.adresowa.pl/oi/28/39/3a5478_5a24_cover-1-pokojowe-mieszkanie-gdansk-orunia-ul-niepolomicka.jpg
Gdańsk Jasień,ul. Potęgowska,3,68,809000,11847,Oferta biura nieruchomości,ponad miesiąc temu,23,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-potegowska-3-pokojowe-h8g4t4,https://s2.adresowa.pl/oi/29/75/3a5474_6ffa_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-potegowska.jpg
Gdańsk Brzeźno,ul. Gdańska,3,64,1550000,24219,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-gdanska-3-pokojowe-u7j1i6,https://s2.adresowa.pl/oi/55/6d/3a2b54_b03c_cover-3-pokojowe-mieszkanie-gdansk-brzezno-ul-gdanska.jpg
Gdańsk Osowa,ul. Galaktyczna,3,56,669000,11968,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-galaktyczna-3-pokojowe-z5o5r4,https://s2.adresowa.pl/oi/3a/30/3a4f4a_6e33_cover-3-pokojowe-mieszkanie-gdansk-osowa-ul-galaktyczna.jpg
Gdańsk Piecki,ul. Warneńska,2,50,599000,11980,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-warnenska-2-pokojowe-y4n5r7,https://s2.adresowa.pl/oi/33/4e/3a4d64_bb6e_cover-2-pokojowe-mieszkanie-gdansk-piecki-ul-warnenska.jpg
Gdańsk Orunia,ul. Koralowa,2,37,539000,14568,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-koralowa-2-pokojowe-o5c8k0,https://s2.adresowa.pl/oi/5a/27/3a5468_58fe_cover-2-pokojowe-mieszkanie-gdansk-orunia-ul-koralowa.jpg
Gdańsk Śródmieście,ul. Stępkarska,1,33,982000,29903,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-stepkarska-1-pokoj-q7v1d4,https://s2.adresowa.pl/oi/41/65/3a4768_f837_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-stepkarska.jpg
Gdańsk Chełm,ul. Olimpijska,2,50,569000,11380,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-olimpijska-2-pokojowe-k8d7x8,https://s2.adresowa.pl/oi/6f/2d/3a4846_ca8e_cover-2-pokojowe-mieszkanie-gdansk-chelm-ul-olimpijska.jpg
Gdańsk Przymorze,ul. Chłopska,1,27,419000,15519,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-chlopska-1-pokoj-e9m2s9,https://s2.adresowa.pl/oi/42/5e/3a47c0_ee25_cover-1-pokojowe-mieszkanie-gdansk-przymorze-ul-chlopska.jpg
Gdańsk Orunia Górna,ul. Niepołomicka,3,51,650000,12828,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-niepolomicka-3-pokojowe-z5t3p6,https://s2.adresowa.pl/oi/7a/74/3a44c0_62df_cover-3-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-niepolomicka.jpg
Gdańsk Przymorze,pl. Trzeciego Tysiąclecia,2,43,649500,15282,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-pl-trzeciego-tysiaclecia-2-pokojowe-q6n5z2,https://s2.adresowa.pl/oi/10/55/3a4560_2bd7_cover-2-pokojowe-mieszkanie-gdansk-przymorze-pl-trzeciego-tysiaclecia.jpg
Gdańsk Śródmieście,ul. Łąkowa,2,41,849000,20657,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lakowa-2-pokojowe-p7i2f4,https://s2.adresowa.pl/oi/17/49/3a411c_95d7_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-lakowa.jpg
Gdańsk Przymorze,al. Rzeczypospolitej,3,38,570000,15000,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-al-rzeczypospolitej-3-pokojowe-k7m5n2,https://s2.adresowa.pl/oi/39/50/3a4388_a7d3_cover-3-pokojowe-mieszkanie-gdansk-przymorze-al-rzeczypospolitej.jpg
Gdańsk Letnica,ul. Letnicka,2,44,799000,18159,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-letnicka-2-pokojowe-k5c8b5,https://s2.adresowa.pl/oi/16/3e/3a430c_3258_cover-2-pokojowe-mieszkanie-gdansk-letnica-ul-letnicka.jpg
Gdańsk Jelitkowo,ul. Pomorska,4,92,1799000,19554,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-gdansk-jelitkowo-ul-pomorska-4-pokojowe-d0t0f8,https://s2.adresowa.pl/oi/1d/39/3a42b0_89d0_cover-4-pokojowe-mieszkanie-gdansk-jelitkowo-ul-pomorska.jpg
Gdańsk Śródmieście,ul. Głęboka,2,41,649000,15829,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-gleboka-2-pokojowe-h4h0q9,https://s2.adresowa.pl/oi/63/6e/3a3c3c_c21e_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-gleboka.jpg
Gdańsk Śródmieście,,1,28,649999,23466,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-27-m2-m7b3t5,https://s2.adresowa.pl/oi/52/27/3a394e_7190_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie.jpg
Gdańsk Wrzeszcz,ul. Partyzantów,2,47,849000,17911,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-partyzantow-2-pokojowe-h0a6d3,https://s2.adresowa.pl/oi/58/1e/3a3ebe_7b0e_cover-2-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-partyzantow.jpg
Gdańsk Śródmieście,ul. Robotnicza,2,53,545000,10283,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-robotnicza-2-pokojowe-d0t4k5,https://s2.adresowa.pl/oi/61/6d/3a3ea0_a176_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-robotnicza.jpg
Gdańsk Zaspa,al. Jana Pawła II,2,49,870000,17755,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-al-jana-pawla-ii-2-pokojowe-l6e6t3,https://s2.adresowa.pl/oi/1d/13/3a3898_dd50_cover-2-pokojowe-mieszkanie-gdansk-zaspa-al-jana-pawla-ii.jpg
Gdańsk Jasień,ul. Konrada Guderskiego,3,63,799000,12699,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-konrada-guderskiego-3-pokojowe-w4f6u2,https://s2.adresowa.pl/oi/5d/25/3a3294_b171_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-konrada-guderskiego.jpg
Gdańsk Zaspa,ul. Dywizjonu 303,3,49,783900,15998,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-dywizjonu-303-3-pokojowe-d1q5h9,https://s2.adresowa.pl/oi/32/37/3a326a_7848_cover-3-pokojowe-mieszkanie-gdansk-zaspa-ul-dywizjonu-303.jpg
Gdańsk Siedlce,ul. Zakopiańska,3,64,849000,13266,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-zakopianska-3-pokojowe-w2l3c4,https://s2.adresowa.pl/oi/78/1d/3a36d8_abaa_cover-3-pokojowe-mieszkanie-gdansk-siedlce-ul-zakopianska.jpg
Gdańsk Śródmieście,ul. Korzenna,2,31,550000,17742,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-korzenna-2-pokojowe-n4b7c5,https://s2.adresowa.pl/oi/53/10/3a347c_97ef_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-korzenna.jpg
Gdańsk,ul. Jana Sobieskiego,2,43,550000,12791,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-ul-jana-sobieskiego-2-pokojowe-q3t0s5,https://s2.adresowa.pl/oi/40/7f/3a3112_f75f_cover-2-pokojowe-mieszkanie-gdansk-ul-jana-sobieskiego.jpg
Gdańsk Jasień,ul. Lawendowe Wzgórze,3,64,772000,11991,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-3-pokojowe-k6z8c9,https://s2.adresowa.pl/oi/7c/32/3a325a_ed2f_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze.jpg
Gdańsk Przymorze,ul. gen. Bora-Komorowskiego,3,50,600000,12000,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-gen-bora-komorowskiego-3-pokojowe-b1d5x7,https://s2.adresowa.pl/oi/56/26/3a2cc4_2743_cover-3-pokojowe-mieszkanie-gdansk-przymorze-ul-gen-bora-komorowskiego.jpg
Gdańsk Żabianka,,2,42,620000,14762,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-2-pokojowe-42-m2-n1z0x2,https://s2.adresowa.pl/oi/17/3c/3a3054_9bf2_cover-2-pokojowe-mieszkanie-gdansk-zabianka.jpg
Gdańsk Jasień,ul. Lawendowe Wzgórze,2,50,725000,14500,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-2-pokojowe-a7x8q9,https://s2.adresowa.pl/oi/7f/39/3a2e4e_7f3a_cover-2-pokojowe-mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze.jpg
Gdańsk Osowa,ul. Homera,2,40,689000,17050,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-homera-2-pokojowe-u2m5g5,https://s2.adresowa.pl/oi/47/34/3a2c96_5d13_cover-2-pokojowe-mieszkanie-gdansk-osowa-ul-homera.jpg
Gdańsk Żabianka,ul. Gdyńska,1,31,489000,15825,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-gdynska-1-pokoj-q6x8t0,https://s2.adresowa.pl/oi/40/3a/3a2b7e_4fd1_cover-1-pokojowe-mieszkanie-gdansk-zabianka-ul-gdynska.jpg
Gdańsk Jasień,ul. Myśliwska,2,46,649000,14261,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-mysliwska-2-pokojowe-j7p0d0,https://s2.adresowa.pl/oi/61/3b/3a2364_b67f_cover-2-pokojowe-mieszkanie-gdansk-jasien-ul-mysliwska.jpg
Gdańsk Przymorze,ul. Jagiellońska,2,40,1500000,37500,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-jagiellonska-2-pokojowe-p9j4z6,https://s2.adresowa.pl/oi/53/32/3a2c92_c8c8_cover-2-pokojowe-mieszkanie-gdansk-przymorze-ul-jagiellonska.jpg
Gdańsk Przymorze,ul. Piastowska,2,46,559000,12152,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-2-pokojowe-l9f6l7,https://s2.adresowa.pl/oi/70/47/3a1d68_78e4_cover-2-pokojowe-mieszkanie-gdansk-przymorze-ul-piastowska.jpg
Gdańsk Ujeścisko,ul. Jerzego Świrskiego,2,55,702999,12729,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-jerzego-swirskiego-2-pokojowe-g0o0a6,https://s2.adresowa.pl/oi/1a/57/3a1260_c637_cover-2-pokojowe-mieszkanie-gdansk-ujescisko-ul-jerzego-swirskiego.jpg
Gdańsk Łostowice,ul. Pastelowa,3,48,585500,12183,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-pastelowa-3-pokojowe-e3u0c3,https://s2.adresowa.pl/oi/5f/40/3a2172_9f4f_cover-3-pokojowe-mieszkanie-gdansk-lostowice-ul-pastelowa.jpg
Gdańsk Łostowice,ul. Pastelowa,3,59,677500,11469,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-pastelowa-3-pokojowe-f4e3j4,https://s2.adresowa.pl/oi/5a/3d/3a2166_7cda_cover-3-pokojowe-mieszkanie-gdansk-lostowice-ul-pastelowa.jpg
Gdańsk Przymorze,ul. Chłopska,2,35,899000,25833,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-chlopska-2-pokojowe-w9x3w1,https://s2.adresowa.pl/oi/71/62/3a1098_6707_cover-2-pokojowe-mieszkanie-gdansk-przymorze-ul-chlopska.jpg
Gdańsk Oliwa,ul. Arenda Dickmana,2,58,830000,14310,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-arenda-dickmana-2-pokojowe-z7f6k1,https://s2.adresowa.pl/oi/68/33/3a1016_d42b_cover-2-pokojowe-mieszkanie-gdansk-oliwa-ul-arenda-dickmana.jpg
Gdańsk Śródmieście,ul. Wałowa,2,45,990000,22000,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-walowa-2-pokojowe-i3u9e4,https://s2.adresowa.pl/oi/53/2d/3a1004_7d3d_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-walowa.jpg
Gdańsk Łostowice,ul. Pastelowa,2,36,463500,12727,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-pastelowa-2-pokojowe-u2k4f7,https://s2.adresowa.pl/oi/3c/59/3a216c_3d23_cover-2-pokojowe-mieszkanie-gdansk-lostowice-ul-pastelowa.jpg
Gdańsk Brzeźno,ul. Starowiejska,4,68,1200000,17647,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-starowiejska-4-pokojowe-l9a5j9,https://s2.adresowa.pl/oi/14/17/3a1bce_ef83_cover-4-pokojowe-mieszkanie-gdansk-brzezno-ul-starowiejska.jpg
Gdańsk Jasień,ul. Mariana Pelczara,4,85,1070000,12588,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-mariana-pelczara-4-pokojowe-d6v1r5,https://s2.adresowa.pl/oi/30/18/3a0f9c_aeae_cover-4-pokojowe-mieszkanie-gdansk-jasien-ul-mariana-pelczara.jpg
Gdańsk Aniołki,ul. Daniela Chodowieckiego,3,81,1125000,13889,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-gdansk-aniolki-ul-daniela-chodowieckiego-3-pokojowe-w5b6o2,https://s2.adresowa.pl/oi/1a/41/3a0f8e_3e75_cover-3-pokojowe-mieszkanie-gdansk-aniolki-ul-daniela-chodowieckiego.jpg
